lat_r,lon_r,start_rides,geometry,dot_class,index_right,zip,zip_class,matrix_cat,start_station_name
38.9054,-77.0346,14,POINT (-8575452.445463512 4708129.978801814),medium,68.0,20005,dark,Balanced,15th & M St NW
38.9054,-77.0345,3,POINT (-8575441.313514432 4708129.978801814),medium,68.0,20005,dark,Balanced,15th & M St NW
38.9054,-77.0344,4,POINT (-8575430.181565356 4708129.978801814),medium,68.0,20005,dark,Balanced,15th & M St NW
38.9054,-77.0343,3,POINT (-8575419.049616273 4708129.978801814),medium,68.0,20005,dark,Balanced,15th & M St NW
38.9054,-77.0341,3,POINT (-8575396.785718115 4708129.978801814),medium,68.0,20005,dark,Balanced,15th & M St NW
38.9054,-77.0274,1,POINT (-8574650.9451298 4708129.978801814),small,68.0,20005,dark,Net sink ZIP,11th & M St NW
38.9054,-77.0029,4,POINT (-8571923.617605366 4708129.978801814),medium,52.0,20002,dark,Balanced,M St & Delaware Ave NE
38.9054,-77.0028,3,POINT (-8571912.485656286 4708129.978801814),medium,52.0,20002,dark,Balanced,M St & Delaware Ave NE
38.9054,-77.0027,11,POINT (-8571901.353707207 4708129.978801814),medium,52.0,20002,dark,Balanced,M St & Delaware Ave NE
38.9054,-77.0026,4,POINT (-8571890.22175813 4708129.978801814),medium,52.0,20002,dark,Balanced,M St & Delaware Ave NE
38.9054,-77.0025,3,POINT (-8571879.089809047 4708129.978801814),medium,52.0,20002,dark,Balanced,M St & Delaware Ave NE
38.9055,-77.0653,24,POINT (-8578869.953830864 4708144.28384725),large,46.0,20007,dark,High-turnover hub,Potomac & M St NW
38.9055,-77.0652,1976,POINT (-8578858.821881786 4708144.28384725),large,46.0,20007,dark,High-turnover hub,Potomac & M St NW
38.9055,-77.0651,6,POINT (-8578847.689932708 4708144.28384725),medium,46.0,20007,dark,Balanced,Potomac & M St NW
38.9055,-77.0504,1,POINT (-8577211.293418046 4708144.28384725),small,70.0,20037,dark,Net sink ZIP,23rd & M St NW
38.9055,-77.0451,1,POINT (-8576621.300116843 4708144.28384725),small,71.0,20036,dark,Net sink ZIP,20th & M St NW 
38.9055,-77.045,850,POINT (-8576610.168167762 4708144.28384725),large,71.0,20036,dark,High-turnover hub,20th & M St NW 
38.9055,-77.0449,2,POINT (-8576599.036218682 4708144.28384725),medium,71.0,20036,dark,Balanced,20th & M St NW 
38.9055,-77.0444,1,POINT (-8576543.376473285 4708144.28384725),small,71.0,20036,dark,Net sink ZIP,20th & M St NW 
38.9055,-77.035,1,POINT (-8575496.973259829 4708144.28384725),small,68.0,20005,dark,Net sink ZIP,15th & M St NW
38.9055,-77.0349,1,POINT (-8575485.841310749 4708144.28384725),small,68.0,20005,dark,Net sink ZIP,15th & M St NW
38.9055,-77.0348,9,POINT (-8575474.70936167 4708144.28384725),medium,68.0,20005,dark,Balanced,15th & M St NW
38.9055,-77.0347,14,POINT (-8575463.577412592 4708144.28384725),medium,68.0,20005,dark,Balanced,15th & M St NW
38.9055,-77.0346,7,POINT (-8575452.445463512 4708144.28384725),medium,68.0,20005,dark,Balanced,15th & M St NW
38.9055,-77.0345,1,POINT (-8575441.313514432 4708144.28384725),small,68.0,20005,dark,Net sink ZIP,15th & M St NW
38.9055,-77.0344,2,POINT (-8575430.181565356 4708144.28384725),medium,68.0,20005,dark,Balanced,15th & M St NW
38.9055,-77.0342,1,POINT (-8575407.917667195 4708144.28384725),small,68.0,20005,dark,Net sink ZIP,15th & M St NW
38.9055,-77.0275,1,POINT (-8574662.07707888 4708144.28384725),small,68.0,20005,dark,Net sink ZIP,11th & M St NW
38.9055,-77.0274,15,POINT (-8574650.9451298 4708144.28384725),medium,68.0,20005,dark,Balanced,11th & M St NW
38.9055,-77.0273,11,POINT (-8574639.813180722 4708144.28384725),medium,68.0,20005,dark,Balanced,11th & M St NW
38.9055,-77.0272,2,POINT (-8574628.68123164 4708144.28384725),medium,68.0,20005,dark,Balanced,11th & M St NW
38.9055,-77.0056,4,POINT (-8572224.180230508 4708144.28384725),medium,52.0,20002,dark,Balanced,1st & M St NE
38.9055,-77.0055,4,POINT (-8572213.048281427 4708144.28384725),medium,52.0,20002,dark,Balanced,1st & M St NE
38.9055,-77.0033,1,POINT (-8571968.145401683 4708144.28384725),small,52.0,20002,dark,Net sink ZIP,M St & Delaware Ave NE
38.9055,-77.0032,2,POINT (-8571957.013452604 4708144.28384725),medium,52.0,20002,dark,Balanced,M St & Delaware Ave NE
38.9055,-77.0031,13,POINT (-8571945.881503524 4708144.28384725),medium,52.0,20002,dark,Balanced,M St & Delaware Ave NE
38.9055,-77.003,10,POINT (-8571934.749554444 4708144.28384725),medium,52.0,20002,dark,Balanced,M St & Delaware Ave NE
38.9055,-77.0029,20,POINT (-8571923.617605366 4708144.28384725),medium,52.0,20002,dark,Balanced,M St & Delaware Ave NE
38.9055,-77.0028,12,POINT (-8571912.485656286 4708144.28384725),medium,52.0,20002,dark,Balanced,M St & Delaware Ave NE
38.9055,-77.0027,8,POINT (-8571901.353707207 4708144.28384725),medium,52.0,20002,dark,Balanced,M St & Delaware Ave NE
38.9055,-77.0026,3,POINT (-8571890.22175813 4708144.28384725),medium,52.0,20002,dark,Balanced,M St & Delaware Ave NE
38.9056,-77.0653,23,POINT (-8578869.953830864 4708158.588912838),large,46.0,20007,dark,High-turnover hub,Potomac & M St NW
38.9056,-77.0652,47,POINT (-8578858.821881786 4708158.588912838),large,46.0,20007,dark,High-turnover hub,Potomac & M St NW
38.9056,-77.0651,1,POINT (-8578847.689932708 4708158.588912838),small,46.0,20007,dark,Net sink ZIP,Potomac & M St NW
38.9056,-77.0435,1,POINT (-8576443.188931573 4708158.588912838),small,71.0,20036,dark,Net sink ZIP,20th & M St NW 
38.9056,-77.0418,1,POINT (-8576253.945797224 4708158.588912838),small,71.0,20036,dark,Net sink ZIP,18th & M St NW
38.9056,-77.0347,2,POINT (-8575463.577412592 4708158.588912838),medium,68.0,20005,dark,Balanced,15th & M St NW
38.9056,-77.0346,3,POINT (-8575452.445463512 4708158.588912838),medium,68.0,20005,dark,Balanced,15th & M St NW
38.9056,-77.0275,27,POINT (-8574662.07707888 4708158.588912838),large,68.0,20005,dark,High-turnover hub,11th & M St NW
38.9056,-77.0274,153,POINT (-8574650.9451298 4708158.588912838),large,68.0,20005,dark,High-turnover hub,11th & M St NW
38.9056,-77.0273,2356,POINT (-8574639.813180722 4708158.588912838),large,68.0,20005,dark,High-turnover hub,11th & M St NW
38.9056,-77.0272,13,POINT (-8574628.68123164 4708158.588912838),medium,68.0,20005,dark,Balanced,11th & M St NW
38.9056,-77.0222,1,POINT (-8574072.083777675 4708158.588912838),small,59.0,20001,dark,Net sink ZIP,Convention Center / 7th & M St NW
38.9056,-77.0057,2,POINT (-8572235.312179586 4708158.588912838),medium,52.0,20002,dark,Balanced,1st & M St NE
38.9056,-77.0056,18,POINT (-8572224.180230508 4708158.588912838),medium,52.0,20002,dark,Balanced,1st & M St NE
38.9056,-77.0055,49,POINT (-8572213.048281427 4708158.588912838),large,52.0,20002,dark,High-turnover hub,1st & M St NE
38.9056,-77.0054,9,POINT (-8572201.916332347 4708158.588912838),medium,52.0,20002,dark,Balanced,1st & M St NE
38.9056,-77.0053,3,POINT (-8572190.78438327 4708158.588912838),medium,52.0,20002,dark,Balanced,1st & M St NE
38.9056,-77.0037,2,POINT (-8572012.673198 4708158.588912838),medium,52.0,20002,dark,Balanced,M St & Delaware Ave NE
38.9056,-77.0035,1,POINT (-8571990.409299841 4708158.588912838),small,52.0,20002,dark,Net sink ZIP,M St & Delaware Ave NE
38.9056,-77.0034,4,POINT (-8571979.277350763 4708158.588912838),medium,52.0,20002,dark,Balanced,M St & Delaware Ave NE
38.9056,-77.0033,1,POINT (-8571968.145401683 4708158.588912838),small,52.0,20002,dark,Net sink ZIP,M St & Delaware Ave NE
38.9056,-77.0032,10,POINT (-8571957.013452604 4708158.588912838),medium,52.0,20002,dark,Balanced,M St & Delaware Ave NE
38.9056,-77.0031,27,POINT (-8571945.881503524 4708158.588912838),large,52.0,20002,dark,High-turnover hub,M St & Delaware Ave NE
38.9056,-77.003,44,POINT (-8571934.749554444 4708158.588912838),large,52.0,20002,dark,High-turnover hub,M St & Delaware Ave NE
38.9056,-77.0029,28,POINT (-8571923.617605366 4708158.588912838),large,52.0,20002,dark,High-turnover hub,M St & Delaware Ave NE
38.9056,-77.0028,16,POINT (-8571912.485656286 4708158.588912838),medium,52.0,20002,dark,Balanced,M St & Delaware Ave NE
38.9056,-77.0027,3,POINT (-8571901.353707207 4708158.588912838),medium,52.0,20002,dark,Balanced,M St & Delaware Ave NE
38.9056,-77.0026,3,POINT (-8571890.22175813 4708158.588912838),medium,52.0,20002,dark,Balanced,M St & Delaware Ave NE
38.9057,-77.0653,1,POINT (-8578869.953830864 4708172.893998574),small,46.0,20007,dark,Net sink ZIP,Potomac & M St NW
38.9057,-77.0652,1,POINT (-8578858.821881786 4708172.893998574),small,46.0,20007,dark,Net sink ZIP,Potomac & M St NW
38.9057,-77.0474,5,POINT (-8576877.334945666 4708172.893998574),medium,71.0,20036,dark,Balanced,New Hampshire Ave & Ward Pl NW
38.9057,-77.0473,1766,POINT (-8576866.202996587 4708172.893998574),large,71.0,20036,dark,High-turnover hub,New Hampshire Ave & Ward Pl NW
38.9057,-77.0472,6,POINT (-8576855.071047507 4708172.893998574),medium,71.0,20036,dark,Balanced,New Hampshire Ave & Ward Pl NW
38.9057,-77.0471,1,POINT (-8576843.939098427 4708172.893998574),small,71.0,20036,dark,Net sink ZIP,New Hampshire Ave & Ward Pl NW
38.9057,-77.0451,1,POINT (-8576621.300116843 4708172.893998574),small,71.0,20036,dark,Net sink ZIP,20th & M St NW 
38.9057,-77.0347,1,POINT (-8575463.577412592 4708172.893998574),small,68.0,20005,dark,Net sink ZIP,15th & M St NW
38.9057,-77.0346,1,POINT (-8575452.445463512 4708172.893998574),small,68.0,20005,dark,Net sink ZIP,15th & M St NW
38.9057,-77.0345,2,POINT (-8575441.313514432 4708172.893998574),medium,68.0,20005,dark,Balanced,15th & M St NW
38.9057,-77.0296,1,POINT (-8574895.848009545 4708172.893998574),small,68.0,20005,dark,Net sink ZIP,7th & K St NW
38.9057,-77.0275,7,POINT (-8574662.07707888 4708172.893998574),medium,68.0,20005,dark,Balanced,11th & M St NW
38.9057,-77.0274,21,POINT (-8574650.9451298 4708172.893998574),medium,68.0,20005,dark,Balanced,11th & M St NW
38.9057,-77.0273,18,POINT (-8574639.813180722 4708172.893998574),medium,68.0,20005,dark,Balanced,11th & M St NW
38.9057,-77.0272,3,POINT (-8574628.68123164 4708172.893998574),medium,68.0,20005,dark,Balanced,11th & M St NW
38.9057,-77.0225,1,POINT (-8574105.479624912 4708172.893998574),small,59.0,20001,dark,Net sink ZIP,Convention Center / 7th & M St NW
38.9057,-77.0224,10,POINT (-8574094.347675834 4708172.893998574),medium,59.0,20001,dark,Balanced,Convention Center / 7th & M St NW
38.9057,-77.0223,1646,POINT (-8574083.215726756 4708172.893998574),large,59.0,20001,dark,High-turnover hub,Convention Center / 7th & M St NW
38.9057,-77.0222,46,POINT (-8574072.083777675 4708172.893998574),large,59.0,20001,dark,High-turnover hub,Convention Center / 7th & M St NW
38.9057,-77.0221,18,POINT (-8574060.951828597 4708172.893998574),medium,59.0,20001,dark,Balanced,Convention Center / 7th & M St NW
38.9057,-77.0057,2,POINT (-8572235.312179586 4708172.893998574),medium,52.0,20002,dark,Balanced,1st & M St NE
38.9057,-77.0056,126,POINT (-8572224.180230508 4708172.893998574),large,52.0,20002,dark,High-turnover hub,1st & M St NE
38.9057,-77.0055,3087,POINT (-8572213.048281427 4708172.893998574),large,52.0,20002,dark,High-turnover hub,1st & M St NE
38.9057,-77.0054,60,POINT (-8572201.916332347 4708172.893998574),large,52.0,20002,dark,High-turnover hub,1st & M St NE
38.9057,-77.0053,4,POINT (-8572190.78438327 4708172.893998574),medium,52.0,20002,dark,Balanced,1st & M St NE
38.9057,-77.004,1,POINT (-8572046.069045238 4708172.893998574),small,52.0,20002,dark,Net sink ZIP,M St & Delaware Ave NE
38.9057,-77.0037,3,POINT (-8572012.673198 4708172.893998574),medium,52.0,20002,dark,Balanced,M St & Delaware Ave NE
38.9057,-77.0036,4,POINT (-8572001.541248921 4708172.893998574),medium,52.0,20002,dark,Balanced,M St & Delaware Ave NE
38.9057,-77.0034,1,POINT (-8571979.277350763 4708172.893998574),small,52.0,20002,dark,Net sink ZIP,6th & H St NE
38.9057,-77.0033,5,POINT (-8571968.145401683 4708172.893998574),medium,52.0,20002,dark,Balanced,M St & Delaware Ave NE
38.9057,-77.0032,2746,POINT (-8571957.013452604 4708172.893998574),large,52.0,20002,dark,High-turnover hub,M St & Delaware Ave NE
38.9057,-77.0031,58,POINT (-8571945.881503524 4708172.893998574),large,52.0,20002,dark,High-turnover hub,M St & Delaware Ave NE
38.9057,-77.003,101,POINT (-8571934.749554444 4708172.893998574),large,52.0,20002,dark,High-turnover hub,M St & Delaware Ave NE
